Código,Descrição,Unidade medida,CPC,Seção,Divisão,Grupo,Classe,Subclasse
4464,"Estudos e Projetos de Subestações de Energia Elétrica Blindadas                                                         ",UN,8319,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","83: OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS                                                                   ","831: SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO                                                                            ","8319: OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO                                                  ",
4472,"Estudos e Projetos de Linhas de Transmissão - Energia Elétrica até 69kv                                                 ",UN,8319,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","83: OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS                                                                   ","831: SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO                                                                            ","8319: OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO                                                  ",
4480,"Estudos e Projetos de Linhas de Transmissão - Energia Elétrica até 230kv                                                ",UN,8319,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","83: OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS                                                                   ","831: SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO                                                                            ","8319: OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO                                                  ",
4499,"Estudos e Projetos de Linhas de Transmissão - Energia Elétrica até 500kv                                                ",UN,8319,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","83: OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS                                                                   ","831: SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO                                                                            ","8319: OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO                                                  ",
4502,"Estudos e Projetos de Linhas de Transmissão - Energia Elétrica Acima de 500kv                                           ",UN,8319,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","83: OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS                                                                   ","831: SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO                                                                            ","8319: OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO                                                  ",
4510,"Estudos e Projetos de Sistemas de Proteção, Comando e Controle de Energia Elétrica                                      ",UN,8319,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","83: OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS                                                                   ","831: SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO                                                                            ","8319: OUTROS SERVIÇOS DE GERÊNCIA/GESTÃO, EXCETO OS DE PROJETOS DECONSTRUÇÃO                                                  ",
4529,"Auditoria em Área Industrial / Comercial                                                                                ",UN,822,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","82: SERVIÇOS LEGAIS/JURÍDICOS E DE CONTABILIDADE                                                                            ","822: SERVIÇOS DE CONTABILIDADE,AUDITORIA FINANCEIRA E GUARDA LIVROS(CONTADOR)                                                ",,
4537,"Auditoria em Área de Qualidade                                                                                          ",UN,831,"8: SERVIÇOS DE NEGÓCIO E PRODUÇÃO                                                                                          ","83: OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS                                                                   ","831: SERVIÇOS DE CONSULTORIA E DE GERÊNCIA/GESTÃO                                                                            ",,
4545,"Obras Civis de Edificações Residenciais e Comerciais                                                                    ",UN,541,"5: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","54: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","541: SERVIÇOS GERAIS DE CONSTRUÇÃO DOS EDIFÍCIOS                                                                             ",,
4553,"Obras Civis de Edificações Industriais                                                                                  ",UN,541,"5: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","54: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","541: SERVIÇOS GERAIS DE CONSTRUÇÃO DOS EDIFÍCIOS                                                                             ",,
4561,"Obras Civis de Escavação                                                                                                ",UN,5433,"5: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","54: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","543: SERVIÇO DE PREPARAÇÃO DO LOCAL DA CONSTRUÇÃO                                                                            ","5433: SERVIÇOS DE ESCAVAÇÃO E DE MOVIMENTO DE TERRAS(TERRAPLANA-  GEM)                                                        ",
4570,"Instalação / Montagem / Desmontagem / Manutenção / Usina Hi-drelétrica                                                  ",UN,546,"5: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","54: SERVIÇO DE CONSTRUÇÃO                                                                                                   ","546: SERVIÇOS DE INSTALAÇÃO                                                                                                  ",,
